line_number,log_level,content_type,priority,manual_annotation_needed,original_log,category,message
1781,UNKNOWN,connection_issue,2,True,"2025-07-25T00:05:14.695465,""I've flagged this waiting-for-feedback again as it wasn't provided. What part of the auto-configuration would like to retain vs. exposing your own connection factory bean? For cases like this, providing your own looks warranted to me."",unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1781
1782,INFO,connection_issue,2,True,"2025-07-25T00:05:14.695782,It was a bit confusing in terms of finding out what classes are currently active when I was trying to sort out this information in the ticket.,unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1782
1783,UNKNOWN,connection_issue,2,True,"2025-07-25T00:05:14.695798,""Anyway, we are using Artemis so that is the primary target."",unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1783
1787,UNKNOWN,connection_issue,2,True,"What we did is to go with the ServiceBus solution where they define the Class instead of having a Function."",unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1787
1788,UNKNOWN,connection_issue,2,True,"2025-07-25T00:05:14.695864,""If this is instead implemented properly by you, we could have a default class resolver bean in spring-boot that is marked with a fitting @ConditionalXxx annotation that allows us mortals to provide our own override."",unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1788
1789,UNKNOWN,connection_issue,2,True,"2025-07-25T00:05:14.696138,It is quite similar to what is is spring-boot so it is likely they started off from a copy of some spring-boot version.,unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1789
1790,UNKNOWN,connection_issue,2,True,"2025-07-25T00:05:14.696391,""Thanks for the additional details. Unfortunately, I am still not in favor of the ArtemisConnectionFactoryClassResolver idea as I currently understand it as I think it will have quite limited utility. If you have a custom connection factory sub-class that requires further configuration, for example through some additional configuration properties of your own, you won't have an opportunity to apply them. We can still look at other ways of providing a customized connection factory without having to duplicate `ArtemisConnectionFactoryFactory`."",unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1790
1791,UNKNOWN,connection_issue,2,True,"2025-07-25T00:05:14.696674,All jms related calls happen through the Connection object that is created,unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1791
1792,UNKNOWN,connection_issue,2,True,"2025-07-25T00:05:14.696690,Factories are meant to allow for users to decide what type of objects the,unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1792
1793,UNKNOWN,connection_issue,2,True,"2025-07-25T00:05:14.696709,""On Thu, Jul 10, 2025 at 10:04 AM Andy Wilkinson ***@***.***>"",unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1793
1794,UNKNOWN,connection_issue,2,True,"2025-07-25T00:05:14.696732,""> connection factory sub-class that requires further configuration, for"",unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1794
1795,UNKNOWN,connection_issue,2,True,"2025-07-25T00:05:14.696737,> won't have an opportunity to apply them. We can still look at other ways of,unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1795
1796,UNKNOWN,connection_issue,2,True,"2025-07-25T00:05:14.697030,> We can still look at other ways of providing a customized connection factory without having to duplicate ArtemisConnectionFactoryFactory.,unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1796
1797,UNKNOWN,connection_issue,2,True,"2025-07-25T00:05:14.697304,""If we introduced a connection factory class resolver as you propose, this would allow `ArtemisConnectionFactoryFactory` to create instances of that custom class. However, it wouldn't help those that want to configure some settings on that custom connection factory. You do not have that need, but those that do would be left with things no better than they are now.",connection_issue,1797
1799,UNKNOWN,connection_issue,2,True,"I think it should be possible for us to introduce something that allows you to define a custom connection factory bean that's configured as `ArtemisConnectionFactoryFactory` would do today and also apply additional configuration that's specific to the custom factory. This would, I think, meet both needs."",unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1799
1800,UNKNOWN,connection_issue,2,True,"2025-07-25T00:05:14.697807,This construct has the added bonus that it is compile time safe and,unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1800
1801,UNKNOWN,connection_issue,2,True,"2025-07-25T00:05:14.697821,I also implemented a version with generics but that does not add any value.,unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1801
1802,UNKNOWN,connection_issue,2,True,"2025-07-25T00:05:14.697836,developer that there is a subclass expected.,unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1802
1803,UNKNOWN,connection_issue,2,True,"2025-07-25T00:05:14.697849,""On Thu, Jul 10, 2025 at 10:50 AM Andy Wilkinson ***@***.***>"",unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1803
1805,UNKNOWN,connection_issue,2,True,"> settings on that custom connection factory. You do not have that need, but",connection_issue,1805
1806,UNKNOWN,connection_issue,2,True,"> those that do would be left with things no better than they are now."",unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1806
1807,UNKNOWN,connection_issue,2,True,"2025-07-25T00:05:14.697900,> I think it should be possible for us to introduce something that allows,unknown,github_issue,spring-projects/spring-boot,46365,Make it possible to inject desired subclass of ActiveMQConnectionFactory into the configuration,https://github.com/spring-projects/spring-boot/issues/46365",connection_issue,1807
1823,UNKNOWN,connection_issue,2,True,"2025-07-25T00:06:25.916384,""Of course we can fix it with an optional bean inject (which is what I've done now) but conceptually I think it makes more sense (and would lead to simpler code) if `PropertiesJdbcConnectionDetails` is only `@ConditionalOnMissingBean(JdbcConnectionDetails.class)` and not also `@ConditionalOnMissingBean({ DataSource.class, XADataSource.class })`."",unknown,github_issue,spring-projects/spring-boot,46314,Extract JdbcConnectionDetails from DataSource conditionality,https://github.com/spring-projects/spring-boot/pull/46314",connection_issue,1823
1824,UNKNOWN,connection_issue,2,True,"2025-07-25T00:06:27.092582,""As of Spring Boot 3.4, [that should no longer be necessary](https://github.com/spring-projects/spring-boot/wiki/Spring-Boot-3.4-Release-Notes#defining-additional-beans). Instead, marking your Flyway bean as not being a default candidate should be sufficient:"",unknown,github_issue,spring-projects/spring-boot,46314,Extract JdbcConnectionDetails from DataSource conditionality,https://github.com/spring-projects/spring-boot/pull/46314",connection_issue,1824
1827,UNKNOWN,connection_issue,2,True,"Still think this improvement is a good one though.  I can imagine several scenarios where you'd want to define your own dataSource that still uses the JdbcConnectionDetails abstraction."",unknown,github_issue,spring-projects/spring-boot,46314,Extract JdbcConnectionDetails from DataSource conditionality,https://github.com/spring-projects/spring-boot/pull/46314",connection_issue,1827
1832,UNKNOWN,connection_issue,2,True,> Still think this improvement is a good one though. I can imagine several scenarios where you'd want to define your own dataSource that still uses the JdbcConnectionDetails abstraction.,connection_issue,1832
1834,UNKNOWN,connection_issue,2,True,"The pattern of the properties-based connection details backing off when something like a `DataSource` or `JmsConnectionFactory` is defined is pretty common throughout Boot's auto-configurations. I'd prefer to keep it that way until we have a definite need to change it. Thanks anyway for the PR."",unknown,github_issue,spring-projects/spring-boot,46314,Extract JdbcConnectionDetails from DataSource conditionality,https://github.com/spring-projects/spring-boot/pull/46314",connection_issue,1834
1998,UNKNOWN,connection_issue,2,True,Connection: close,connection_issue,1998
2037,UNKNOWN,connection_issue,2,True,Connection: close,connection_issue,2037
2096,UNKNOWN,connection_issue,2,True,Connection: close,connection_issue,2096
2257,DEBUG,connection_issue,2,True,"Tracer otelTracer(OpenTelemetry openTelemetry, Optional<OtlpTracingConnectionDetails> otlpTracingConnectionDetails) {",connection_issue,2257
2259,UNKNOWN,connection_issue,2,True,if (GlobalOpenTelemetry.get() != OpenTelemetry.noop() && otlpTracingConnectionDetails.isEmpty()) {,connection_issue,2259
2396,UNKNOWN,connection_issue,2,True,"private volatile com.zaxxer.hikari.pool.HikariPool com.zaxxer.hikari.HikariDataSource.pool"",unknown,github_issue,spring-projects/spring-boot,46214,jdbc.connections.active and jdbc.connections.idle metrics are not available when using Hikari in a native image,https://github.com/spring-projects/spring-boot/issues/46214",connection_issue,2396
2398,UNKNOWN,connection_issue,2,True,"2025-07-25T00:08:28.979073,The reflective call is made [here](https://github.com/spring-projects/spring-boot/blob/3168b594fde60e600c22786e33c55d07479f7d86/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jdbc/metadata/HikariDataSourcePoolMetadata.java#L59). It's been there since we introduced DataSource metrics in Spring Boot 1.2. It's not clear to me what has changed in Spring Boot 4 to cause it to fail now.,unknown,github_issue,spring-projects/spring-boot,46214,jdbc.connections.active and jdbc.connections.idle metrics are not available when using Hikari in a native image,https://github.com/spring-projects/spring-boot/issues/46214",connection_issue,2398
2399,UNKNOWN,connection_issue,2,True,"2025-07-25T00:08:28.979461,""With Boot 3.x, the `jdbc.connections.active` and `jdbc.connections.idle` metrics are missing. Adding the hint that allows access to the `pool` field fixes this so I think there was a problem lurking and something has brought it to light."",unknown,github_issue,spring-projects/spring-boot,46214,jdbc.connections.active and jdbc.connections.idle metrics are not available when using Hikari in a native image,https://github.com/spring-projects/spring-boot/issues/46214",connection_issue,2399
2485,UNKNOWN,connection_issue,2,True,"2025-07-25T00:08:43.774792,""""""C:\Program Files\Java\jdk-23\bin\java.exe"""" """"-javaagent:C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2024.1.2\lib\idea_rt.jar=60606:C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2024.1.2\bin"""" -Dfile.encoding=UTF-8 -Dsun.stdout.encoding=UTF-8 -Dsun.stderr.encoding=UTF-8 -classpath """"C:\Users\USER\Desktop\spring Apps\databaseTest\databaseTest\target\classes;C:\Users\USER\.m2\repository\org\springframework\boot\spring-boot-starter-data-jpa\3.5.3\spring-boot-starter-data-jpa-3.5.3.jar;C:\Users\USER\.m2\repository\org\springframework\boot\spring-boot-starter\3.5.3\spring-boot-starter-3.5.3.jar;C:\Users\USER\.m2\repository\org\springframework\boot\spring-boot\3.5.3\spring-boot-3.5.3.jar;C:\Users\USER\.m2\repository\org\springframework\boot\spring-boot-autoconfigure\3.5.3\spring-boot-autoconfigure-3.5.3.jar;C:\Users\USER\.m2\repository\org\springframework\boot\spring-boot-starter-logging\3.5.3\spring-boot-starter-logging-3.5.3.jar;C:\Users\USER\.m2\repository\ch\qos\logback\logback-classic\1.5.18\logback-classic-1.5.18.jar;C:\Users\USER\.m2\repository\ch\qos\logback\logback-core\1.5.18\logback-core-1.5.18.jar;C:\Users\USER\.m2\repository\org\apache\logging\log4j\log4j-to-slf4j\2.24.3\log4j-to-slf4j-2.24.3.jar;C:\Users\USER\.m2\repository\org\apache\logging\log4j\log4j-api\2.24.3\log4j-api-2.24.3.jar;C:\Users\USER\.m2\repository\org\slf4j\jul-to-slf4j\2.0.17\jul-to-slf4j-2.0.17.jar;C:\Users\USER\.m2\repository\jakarta\annotation\jakarta.annotation-api\2.1.1\jakarta.annotation-api-2.1.1.jar;C:\Users\USER\.m2\repository\org\yaml\snakeyaml\2.4\snakeyaml-2.4.jar;C:\Users\USER\.m2\repository\org\springframework\boot\spring-boot-starter-jdbc\3.5.3\spring-boot-starter-jdbc-3.5.3.jar;C:\Users\USER\.m2\repository\com\zaxxer\HikariCP\6.3.0\HikariCP-6.3.0.jar;C:\Users\USER\.m2\repository\org\springframework\spring-jdbc\6.2.8\spring-jdbc-6.2.8.jar;C:\Users\USER\.m2\repository\org\hibernate\orm\hibernate-core\6.6.18.Final\hibernate-core-6.6.18.Final.jar;C:\Users\USER\.m2\repository\jakarta\persistence\jakarta.persistence-api\3.1.0\jakarta.persistence-api-3.1.0.jar;C:\Users\USER\.m2\repository\jakarta\transaction\jakarta.transaction-api\2.0.1\jakarta.transaction-api-2.0.1.jar;C:\Users\USER\.m2\repository\org\jboss\logging\jboss-logging\3.6.1.Final\jboss-logging-3.6.1.Final.jar;C:\Users\USER\.m2\repository\org\hibernate\common\hibernate-commons-annotations\7.0.3.Final\hibernate-commons-annotations-7.0.3.Final.jar;C:\Users\USER\.m2\repository\io\smallrye\jandex\3.2.0\jandex-3.2.0.jar;C:\Users\USER\.m2\repository\com\fasterxml\classmate\1.7.0\classmate-1.7.0.jar;C:\Users\USER\.m2\repository\net\bytebuddy\byte-buddy\1.17.6\byte-buddy-1.17.6.jar;C:\Users\USER\.m2\repository\org\glassfish\jaxb\jaxb-runtime\4.0.5\jaxb-runtime-4.0.5.jar;C:\Users\USER\.m2\repository\org\glassfish\jaxb\jaxb-core\4.0.5\jaxb-core-4.0.5.jar;C:\Users\USER\.m2\repository\org\eclipse\angus\angus-activation\2.0.2\angus-activation-2.0.2.jar;C:\Users\USER\.m2\repository\org\glassfish\jaxb\txw2\4.0.5\txw2-4.0.5.jar;C:\Users\USER\.m2\repository\com\sun\istack\istack-commons-runtime\4.1.2\istack-commons-runtime-4.1.2.jar;C:\Users\USER\.m2\repository\jakarta\inject\jakarta.inject-api\2.0.1\jakarta.inject-api-2.0.1.jar;C:\Users\USER\.m2\repository\org\antlr\antlr4-runtime\4.13.0\antlr4-runtime-4.13.0.jar;C:\Users\USER\.m2\repository\org\springframework\data\spring-data-jpa\3.5.1\spring-data-jpa-3.5.1.jar;C:\Users\USER\.m2\repository\org\springframework\data\spring-data-commons\3.5.1\spring-data-commons-3.5.1.jar;C:\Users\USER\.m2\repository\org\springframework\spring-orm\6.2.8\spring-orm-6.2.8.jar;C:\Users\USER\.m2\repository\org\springframework\spring-context\6.2.8\spring-context-6.2.8.jar;C:\Users\USER\.m2\repository\org\springframework\spring-aop\6.2.8\spring-aop-6.2.8.jar;C:\Users\USER\.m2\repository\org\springframework\spring-tx\6.2.8\spring-tx-6.2.8.jar;C:\Users\USER\.m2\repository\org\springframework\spring-beans\6.2.8\spring-beans-6.2.8.jar;C:\Users\USER\.m2\repository\org\slf4j\slf4j-api\2.0.17\slf4j-api-2.0.17.jar;C:\Users\USER\.m2\repository\org\springframework\spring-aspects\6.2.8\spring-aspects-6.2.8.jar;C:\Users\USER\.m2\repository\org\aspectj\aspectjweaver\1.9.24\aspectjweaver-1.9.24.jar;C:\Users\USER\.m2\repository\org\springframework\boot\spring-boot-starter-web\3.5.3\spring-boot-starter-web-3.5.3.jar;C:\Users\USER\.m2\repository\org\springframework\boot\spring-boot-starter-json\3.5.3\spring-boot-starter-json-3.5.3.jar;C:\Users\USER\.m2\repository\com\fasterxml\jackson\core\jackson-databind\2.19.1\jackson-databind-2.19.1.jar;C:\Users\USER\.m2\repository\com\fasterxml\jackson\core\jackson-annotations\2.19.1\jackson-annotations-2.19.1.jar;C:\Users\USER\.m2\repository\com\fasterxml\jackson\core\jackson-core\2.19.1\jackson-core-2.19.1.jar;C:\Users\USER\.m2\repository\com\fasterxml\jackson\datatype\jackson-datatype-jdk8\2.19.1\jackson-datatype-jdk8-2.19.1.jar;C:\Users\USER\.m2\repository\com\fasterxml\jackson\datatype\jackson-datatype-jsr310\2.19.1\jackson-datatype-jsr310-2.19.1.jar;C:\Users\USER\.m2\repository\com\fasterxml\jackson\module\jackson-module-parameter-names\2.19.1\jackson-module-parameter-names-2.19.1.jar;C:\Users\USER\.m2\repository\org\springframework\boot\spring-boot-starter-tomcat\3.5.3\spring-boot-starter-tomcat-3.5.3.jar;C:\Users\USER\.m2\repository\org\apache\tomcat\embed\tomcat-embed-core\10.1.42\tomcat-embed-core-10.1.42.jar;C:\Users\USER\.m2\repository\org\apache\tomcat\embed\tomcat-embed-el\10.1.42\tomcat-embed-el-10.1.42.jar;C:\Users\USER\.m2\repository\org\apache\tomcat\embed\tomcat-embed-websocket\10.1.42\tomcat-embed-websocket-10.1.42.jar;C:\Users\USER\.m2\repository\org\springframework\spring-web\6.2.8\spring-web-6.2.8.jar;C:\Users\USER\.m2\repository\io\micrometer\micrometer-observation\1.15.1\micrometer-observation-1.15.1.jar;C:\Users\USER\.m2\repository\io\micrometer\micrometer-commons\1.15.1\micrometer-commons-1.15.1.jar;C:\Users\USER\.m2\repository\org\springframework\spring-webmvc\6.2.8\spring-webmvc-6.2.8.jar;C:\Users\USER\.m2\repository\org\springframework\spring-expression\6.2.8\spring-expression-6.2.8.jar;C:\Users\USER\.m2\repository\com\mysql\mysql-connector-j\9.2.0\mysql-connector-j-9.2.0.jar;C:\Users\USER\.m2\repository\org\projectlombok\lombok\1.18.38\lombok-1.18.38.jar;C:\Users\USER\.m2\repository\jakarta\xml\bind\jakarta.xml.bind-api\4.0.2\jakarta.xml.bind-api-4.0.2.jar;C:\Users\USER\.m2\repository\jakarta\activation\jakarta.activation-api\2.1.3\jakarta.activation-api-2.1.3.jar;C:\Users\USER\.m2\repository\org\springframework\spring-core\6.2.8\spring-core-6.2.8.jar;C:\Users\USER\.m2\repository\org\springframework\spring-jcl\6.2.8\spring-jcl-6.2.8.jar"""" com.example.databaseTest.DatabaseTestApplication",connection_issue,2485
2511,DEBUG,connection_issue,2,True,2025-07-23T15:09:00.386+01:00 DEBUG 1224 --- [databaseTest] [           main] com.zaxxer.hikari.HikariConfig           : connectionInitSql...............none,connection_issue,2511
2512,DEBUG,connection_issue,2,True,2025-07-23T15:09:00.388+01:00 DEBUG 1224 --- [databaseTest] [           main] com.zaxxer.hikari.HikariConfig           : connectionTestQuery.............none,connection_issue,2512
2513,DEBUG,connection_issue,2,True,2025-07-23T15:09:00.392+01:00 DEBUG 1224 --- [databaseTest] [           main] com.zaxxer.hikari.HikariConfig           : connectionTimeout...............30000,connection_issue,2513
2524,DEBUG,connection_issue,2,True,2025-07-23T15:09:00.421+01:00 DEBUG 1224 --- [databaseTest] [           main] com.zaxxer.hikari.HikariConfig           : idleTimeout.....................600000,connection_issue,2524
2525,DEBUG,connection_issue,2,True,2025-07-23T15:09:00.429+01:00 DEBUG 1224 --- [databaseTest] [           main] com.zaxxer.hikari.HikariConfig           : initializationFailTimeout.......1,connection_issue,2525
2544,DEBUG,connection_issue,2,True,2025-07-23T15:09:00.501+01:00 DEBUG 1224 --- [databaseTest] [           main] com.zaxxer.hikari.HikariConfig           : validationTimeout...............5000,connection_issue,2544
2546,DEBUG,connection_issue,2,True,2025-07-23T15:09:00.733+01:00 DEBUG 1224 --- [databaseTest] [           main] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (080a256c-8e9d-4dc0-b8ef-1d433d31547a),connection_issue,2546
2547,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.585+01:00 DEBUG 1224 --- [databaseTest] [           main] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (080a256c-8e9d-4dc0-b8ef-1d433d31547a),connection_issue,2547
2548,INFO,connection_issue,2,True,2025-07-23T15:09:01.589+01:00  INFO 1224 --- [databaseTest] [           main] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@796c68bf,connection_issue,2548
2551,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.714+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (ae232d5a-3150-4cf1-b4a6-65da63d39d65),connection_issue,2551
2552,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.729+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (ae232d5a-3150-4cf1-b4a6-65da63d39d65),connection_issue,2552
2553,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.730+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@70671df2,connection_issue,2553
2555,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.774+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (acef92bd-e8f1-4692-964b-aaa99431f12c),connection_issue,2555
2556,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.791+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (acef92bd-e8f1-4692-964b-aaa99431f12c),connection_issue,2556
2557,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.801+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@315a17c9,connection_issue,2557
2559,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.838+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (ad0d9d94-03e6-4451-a19d-0a99c5bdd997),connection_issue,2559
2560,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.861+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (ad0d9d94-03e6-4451-a19d-0a99c5bdd997),connection_issue,2560
2561,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.862+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@21039b,connection_issue,2561
2563,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.902+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (f6c21527-d340-4529-8535-f5298d2192c6),connection_issue,2563
2564,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.924+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (f6c21527-d340-4529-8535-f5298d2192c6),connection_issue,2564
2565,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.925+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@5175e886,connection_issue,2565
2567,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.964+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (7a3c436c-05ae-415c-8cd7-81e5492bf154),connection_issue,2567
2568,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.992+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (7a3c436c-05ae-415c-8cd7-81e5492bf154),connection_issue,2568
2569,DEBUG,connection_issue,2,True,2025-07-23T15:09:01.992+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@191ed7fa,connection_issue,2569
2571,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.030+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (79cc1bf9-5be9-4f40-be36-49fecb79e8c8),connection_issue,2571
2572,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.073+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (79cc1bf9-5be9-4f40-be36-49fecb79e8c8),connection_issue,2572
2573,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.074+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@553b5552,connection_issue,2573
2577,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.110+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (5e63014a-1b2e-41ec-946a-aef813a33000),connection_issue,2577
2578,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.140+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (5e63014a-1b2e-41ec-946a-aef813a33000),connection_issue,2578
2579,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.140+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@728a8664,connection_issue,2579
2581,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.188+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (d168d87f-1a2e-4a46-8258-103f2cb33e98),connection_issue,2581
2582,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.211+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Established new connection (d168d87f-1a2e-4a46-8258-103f2cb33e98),connection_issue,2582
2583,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.212+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@73a5d5fe,connection_issue,2583
2585,DEBUG,connection_issue,2,True,2025-07-23T15:09:02.306+01:00 DEBUG 1224 --- [databaseTest] [onnection-adder] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Attempting to create/setup new connection (c192dabd-847b-430d-8fc4-7250780943a1),connection_issue,2585
2586,INFO,connection_issue,2,True,2025-07-23T15:09:02.390+01:00  INFO 1224 --- [databaseTest] [           main] org.hibernate.orm.connections.pooling    : HHH10001005: Database info:,connection_issue,2586
